gwcode,year,date,itt_alleg_vtall,itt_alleg_vtcriminal,itt_alleg_vtdissident,itt_alleg_vtmarginalized,itt_alleg_vtpow,itt_alleg_vtstateagent,itt_alleg_vtunst,itt_LoTUnknown,itt_LoTCriminal,itt_LoTDissident,itt_LoTMarginalized,itt_LoTStateAgent,itt_RstrctAccess,NY.GDP.MKTP.KD,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.KD,NY.GDP.PCAP.KD.ZG,pop,ln_NY.GDP.MKTP.KD,norm_ln_NY.GDP.MKTP.KD,norm_ln_pop,v2x_elecoff,v2xel_frefair,v2asuffrage,v2x_jucon,v2xlg_legcon,v2clacjust,v2clsocgrp,v2pepwrses,v2pepwrsoc,regime,dd_democracy,LJI,post.sd,ht_colonial,mrs_legalsys,epr_groups,epr_elf,epr_excluded_groups_count,epr_excluded_group_pop,epr_inpower_groups_count,epr_inpower_groups_pop,epr_regaut_groups_count,epr_regaut_group_pop,norm_ln1p_epr_excluded_groups_count,norm_sqrt_epr_excluded_group_pop,internal_confl,internal_confl_major,internal_confl_minor,internal_confl_part,internal_confl_part_major,internal_confl_part_minor,war,war_major,war_minor,any_conflict,any_conflict_major,any_conflict_minor,ext_conf,ext_conf_major,ext_conf_minor,gtd_events,gtd_killed,ccp_torture,ccp_prerel,ccp_habcorp,ccp_dueproc,ccp_speedtri,gmfd_functionallyfree,igo_n,igo_total,igo_p,NE.TRD.GNFS.ZS,norm_ln_NE.TRD.GNFS.ZS,hro_n,hro_secloc,year_poly1,year_poly2,yy_Unknown,yy_Criminal,yy_Dissident,yy_Marginalized,yy_StateAgent
475,2004,2004-01-01,5,0,4,1,0,0,0,No Allegations,Systematic,No Allegations,No Allegations,No Allegations,0,251.840571175265,33.735775028429686,1860.062376761287,30.3565818289395,135393.616,5.528796233234984,0.9382873642487498,1.7594708936782422,1,0.2074897539311701,1,0.40612964319780176,0.7293166344128933,0.24497678110359206,0.5322360540284612,-0.27380324641588283,0.6646975983815514,Presidential democracy,1,0.3464,0.08,British,Islamic,6,0.17124999999999999,3,0.13,3,0.6799999999999999,4,0.705,0.5899700412584724,0.27968708808679404,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,6,41,1,1,1,0,1,1,83,327,0.25382262996941896,31.895870440492,-1.0894282476601866,NA,2,0.03092131853117148,0.01657117265441845,FALSE,TRUE,FALSE,FALSE,FALSE
475,2005,2005-01-01,7,0,2,2,0,1,2,Widespread,No Allegations,Systematic,No Allegations,No Allegations,0,260.515639753024,3.4446668133236074,1875.0296424247686,0.8046647171877318,138939.478,5.5626628968308784,0.9545908985958949,1.7777796160228996,1,0.2074897539311701,1,0.40612964319780176,0.7293166344128933,0.24497678110359206,0.5322360540284612,-0.27380324641588283,0.6646975983815514,Presidential democracy,1,0.3082,0.082,British,Islamic,6,0.17124999999999999,3,0.13,3,0.6799999999999999,4,0.705,0.5899700412584724,0.27968708808679404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,1,1,1,0,1,1,81,324,0.25,33.0594600696505,-1.0343118600551091,NA,2,0.038667932337130034,0.041532600786267575,TRUE,FALSE,TRUE,FALSE,FALSE
481,1995,1995-01-01,2,1,0,1,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,12.3193677277966,4.973847763351095,11342.370002860229,2.318518377232856,1086.137,2.5111726359926863,-0.5144075498838463,-1.6580237620152045,1,0.12002553097961476,1,0.3298740772524996,0.278459058517014,-0.2780912425227586,1.6513671568226127,0.16763164995008484,-0.14236013617917254,Civilian dictatorship,0,0.2716,0.0435,French,Civil,4,0.2226,0,0,4,0.84,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,76,323,0.23529411764705882,95.1346961861668,0.5915680732290476,12,0,-0.03879820572245547,0.041672290343807275,FALSE,FALSE,FALSE,FALSE,FALSE
481,1996,1996-01-01,0,0,0,0,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,12.7659508469177,3.625049020279337,11459.622625362164,1.0337576932542998,1113.994,2.5467815365145072,-0.4972652963790765,-1.6400888505537639,1,0.13178108642256303,1,0.3298740772524996,0.26683810925246443,-0.2780912425227586,1.6513671568226127,0.16763164995008484,-0.14236013617917254,Civilian dictatorship,0,0.2644,0.0433,French,Civil,4,0.2226,0,0,4,0.84,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,76,325,0.23384615384615384,95.6709008514144,0.6002135681638984,14.5,0,-0.031051591916496923,0.01668292430045021,FALSE,FALSE,FALSE,FALSE,FALSE
481,1997,1997-01-01,6,3,0,3,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,13.498508007958401,5.738367394839019,11816.707000779465,3.1160221160076382,1142.324,2.60257916140782,-0.47040411794142484,-1.6223036275983778,1,0.13178108642256303,1,0.3298740772524996,0.26683810925246443,-0.2780912425227586,1.6513671568226127,0.16763164995008484,-0.14236013617917254,Civilian dictatorship,0,0.2608,0.0429,French,Civil,4,0.2226,0,0,4,0.84,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,1,76,328,0.23170731707317074,98.5362645138464,0.6456072338661073,17,0,-0.02330497811053837,-0.002756353501217277,FALSE,FALSE,FALSE,FALSE,FALSE
481,1998,1998-01-01,0,0,0,0,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,13.9679636532285,3.477833587188449,11925.954090104455,0.924513820286683,1171.224,2.636766396948135,-0.4539462591007614,-1.6046093782588076,1,0.13242016759378789,1,0.3298740772524996,0.26683810925246443,-0.2780912425227586,1.6513671568226127,0.16763164995008484,-0.14236013617917254,Civilian dictatorship,0,0.2547,0.0432,French,Civil,4,0.2226,0,0,4,0.84,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,76,337,0.22551928783382788,95.9747826086957,0.6050917186137985,17,0,-0.01555836430457982,-0.01664554306119519,FALSE,FALSE,FALSE,FALSE,FALSE
481,1999,1999-01-01,0,0,0,0,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,12.720258146923099,-8.93262280230097,10593.391212929588,-11.173637489352398,1200.773,2.54319585227547,-0.49899145774078346,-1.5869635786240026,1,0.13242016759378789,1,0.3298740772524996,0.26683810925246443,-0.2780912425227586,1.6513671568226127,0.16763164995008484,-0.14236013617917254,Civilian dictatorship,0,0.2521,0.0433,French,Civil,4,0.2226,0,0,4,0.84,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,75,330,0.22727272727272727,97.7314524555904,0.6329919427367641,17,0,-0.007811750498621271,-0.02498464437948353,FALSE,FALSE,FALSE,FALSE,FALSE
481,2000,2000-01-01,0,0,0,0,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,12.480739960327499,-1.8829663976083468,10137.69550079318,-4.3016981340235665,1231.122,2.5241866528765073,-0.5081425550856749,-1.5692864249797418,1,0.13242016759378789,1,0.2983599217883594,0.26683810925246443,0.7486768519681561,1.6513671568226127,0.16763164995008484,-0.14236013617917254,Civilian dictatorship,0,0.2455,0.044,French,Civil,4,0.2226,0,0,4,0.84,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,330,0.22727272727272727,101.701928939638,0.6942483333434406,15,0,-6.513669266272089e-5,-0.027773657456082283,FALSE,FALSE,FALSE,FALSE,FALSE
481,2001,2001-01-01,0,0,0,0,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,12.7472328912701,2.1352334219741835,10098.745892301104,-0.3842057446786422,1262.259,2.5453142199147427,-0.49797166789732955,-1.5515975211099902,1,0.13213684563435885,1,0.2983599217883594,0.26683810925246443,0.7486768519681561,1.6513671568226127,0.9147181715116939,-0.14236013617917254,Civilian dictatorship,0,0.2392,0.0427,French,Civil,5,0.2206,1,0.01,4,0.8099999999999999,0,0,-0.3462452429070089,-0.7355300256460602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,323,0.23219814241486067,83.6386132424108,0.3934627470394532,14.3333333333333,0,0.007681477113295828,-0.025012582290991466,FALSE,FALSE,FALSE,FALSE,FALSE
481,2002,2002-01-01,0,0,0,0,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,12.7154880532993,-0.24903316854390217,9823.392801888198,-2.726606782163162,1294.409,2.542820782195578,-0.4991720178338317,-1.5337852310596305,1,0.13213684563435885,1,0.2983599217883594,0.26683810925246443,0.7486768519681561,1.6513671568226127,0.9147181715116939,-0.14236013617917254,Civilian dictatorship,0,0.2326,0.0433,French,Civil,5,0.2206,1,0.01,4,0.8099999999999999,0,0,-0.3462452429070089,-0.7355300256460602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78,327,0.23853211009174313,84.7590815376223,0.4139328052890357,13.6666666666667,0,0.015428090919254378,-0.016701418884211068,FALSE,FALSE,FALSE,FALSE,FALSE
481,2003,2003-01-01,2,1,1,0,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,13.0012470324304,2.247330011504792,9789.019454510573,-0.34991319262951204,1328.146,2.5650452784325424,-0.48847306496174325,-1.5155632312264729,1,0.13213684563435885,1,0.2983599217883594,0.26683810925246443,0.7486768519681561,1.6513671568226127,0.9147181715116939,-0.14236013617917254,Civilian dictatorship,0,0.224,0.0421,French,Civil,5,0.2206,1,0.01,4,0.8099999999999999,0,0,-0.3462452429070089,-0.7355300256460602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,327,0.23547400611620795,80.3026082056312,0.33085216740626755,13,0,0.023174704725212932,-0.0028401672357411,FALSE,FALSE,FALSE,FALSE,FALSE
481,2004,2004-01-01,0,0,0,0,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,13.0908962288564,0.6895430584649082,9595.98904039818,-1.9719075542693718,1364.205,2.5719170442592336,-0.4851649720383358,-1.4965918830900355,1,0.13213684563435885,1,0.2983599217883594,0.26683810925246443,0.7486768519681561,1.6513671568226127,0.9147181715116939,-0.14236013617917254,Civilian dictatorship,0,0.2129,0.0433,French,Civil,5,0.2206,1,0.01,4,0.8099999999999999,0,0,-0.3462452429070089,-0.7355300256460602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,327,0.23853211009174313,81.7675371418698,0.35866047784259825,NA,0,0.03092131853117148,0.01657117265441845,FALSE,FALSE,FALSE,FALSE,FALSE
481,2005,2005-01-01,0,0,0,0,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,13.4412363076313,2.6762115645118487,9579.49343653478,-0.1719010285855477,1403.126,2.5983273180393907,-0.47245097071744707,-1.476669479037764,1,0.1281196209602696,1,0.2983599217883594,0.26683810925246443,0.7486768519681561,1.6513671568226127,0.9147181715116939,-0.14236013617917254,Civilian dictatorship,0,0.2053,0.0445,French,Civil,5,0.2206,1,0.01,4,0.8099999999999999,0,0,-0.3462452429070089,-0.7355300256460602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,324,0.2345679012345679,83.9495998399241,0.39917158794468244,NA,0,0.038667932337130034,0.041532600786267575,FALSE,FALSE,FALSE,FALSE,FALSE
482,1995,1995-01-01,0,0,0,0,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,1.44671527678828,7.200045557518699,431.49890129206113,4.479187747593881,3352.767,0.3692956603462402,-1.5455148728988128,-0.8597621200542589,1,0.28918454436497465,1,0.34352289593533175,0.7448791242850998,-0.04022672178168073,0.16885053625132712,0.44949987992913676,0.28406094879133686,Semi-presidential democracy,1,0.2855,0.054,French,Civil,5,0.12210900000000001,0,0,5,0.513,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,63,323,0.19504643962848298,50.4758911171183,-0.3833543413168873,14,0,-0.03879820572245547,0.041672290343807275,FALSE,FALSE,FALSE,FALSE,FALSE
482,1996,1996-01-01,0,0,0,0,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,1.38884532079745,-4.000092963648088,404.22516795765847,-6.32069589348557,3435.821,0.3284726974541819,-1.5651671948873178,-0.8424323422302846,1,0.28918454436497465,1,0.34352289593533175,0.7448791242850998,-0.04022672178168073,0.16885053625132712,0.44949987992913676,0.28406094879133686,Semi-presidential democracy,1,0.2998,0.0522,French,Civil,5,0.12210900000000001,0,0,5,0.513,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,62,325,0.19076923076923077,47.0844050293092,-0.4903438526642044,17,0,-0.031051591916496923,0.01668292430045021,FALSE,FALSE,FALSE,FALSE,FALSE
482,1997,1997-01-01,0,0,0,0,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,1.46245323419233,5.299936018261232,415.7875336492557,2.8603774846618033,3517.309,0.3801153229919824,-1.5403062481675958,-0.8258317562718888,1,0.28918454436497465,1,0.34352289593533175,0.7448791242850998,-0.04022672178168073,0.16885053625132712,0.44949987992913676,0.28406094879133686,Semi-presidential democracy,1,0.3082,0.0509,French,Civil,5,0.12210900000000001,0,0,5,0.513,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,60,328,0.18292682926829268,55.8185083614851,-0.2285942274655607,20,0,-0.02330497811053837,-0.002756353501217277,FALSE,FALSE,FALSE,FALSE,FALSE
482,1998,1998-01-01,0,0,0,0,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,1.53119061842263,4.700142378792839,425.6399074390509,2.369569309431563,3597.385,0.4260456147533146,-1.5181952395887626,-0.8098893193334774,1,0.21806387441211703,1,0.34352289593533175,0.7448791242850998,-0.04022672178168073,0.16885053625132712,0.44949987992913676,0.28406094879133686,Semi-presidential democracy,1,0.3114,0.0512,French,Civil,5,0.12210900000000001,0,0,5,0.513,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,60,337,0.17804154302670624,51.0495318767161,-0.3659715684486181,19.5,0,-0.01555836430457982,-0.01664554306119519,FALSE,FALSE,FALSE,FALSE,FALSE
482,1999,1999-01-01,0,0,0,0,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,1.5863130964231902,3.5999749043228184,431.4727715601843,1.3703752912239893,3676.508,0.4614125163543104,-1.5011694852397621,-0.7944814285649171,1,0.20863518651372762,1,0.34352289593533175,0.7448791242850998,-0.04022672178168073,0.16885053625132712,0.44949987992913676,0.28406094879133686,Semi-presidential democracy,1,0.3032,0.0522,French,Civil,5,0.12210900000000001,0,0,5,0.513,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,60,330,0.18181818181818182,43.212343897896,-0.6223474418183943,19,0,-0.007811750498621271,-0.02498464437948353,FALSE,FALSE,FALSE,FALSE,FALSE
482,2000,2000-01-01,0,0,0,0,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,1.5468229035962902,-2.489432440288255,411.93839433656746,-4.527371948172186,3754.986,0.43620308772457883,-1.5133053953619082,-0.7795232689407279,1,0.20863518651372762,1,0.34352289593533175,0.7420662971948462,-0.04022672178168073,0.16885053625132712,0.44949987992913676,0.28406094879133686,Semi-presidential democracy,1,0.289,0.0532,French,Civil,5,0.12210900000000001,0,0,5,0.513,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,60,330,0.18181818181818182,45.6597819937269,-0.5376041733573542,20,0,-6.513669266272089e-5,-0.027773657456082283,FALSE,FALSE,FALSE,FALSE,FALSE
482,2001,2001-01-01,8,0,1,1,0,3,3,No Allegations,No Allegations,Systematic,No Allegations,No Allegations,0,1.61588450944258,4.4647390264085764,421.6594239508137,2.3598260681435326,3832.203,0.4798824906159244,-1.4922779728263098,-0.7651075189879357,1,0.20863518651372762,1,0.34352289593533175,0.7420662971948462,-0.04022672178168073,0.16885053625132712,0.44949987992913676,0.28406094879133686,Semi-presidential democracy,1,0.271,0.0527,French,Civil,5,0.12210900000000001,0,0,5,0.513,0,0,-1.2824605270724903,-1.125166231731495,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,7,1,0,1,0,0,0,61,323,0.18885448916408668,39.7304997372329,-0.7515689931577948,18.3333333333335,0,0.007681477113295828,-0.025012582290991466,FALSE,FALSE,TRUE,FALSE,FALSE
482,2002,2002-01-01,18,0,0,5,0,0,13,Systematic,No Allegations,No Allegations,Widespread,Systematic,0,1.67432365449258,3.616542191505956,428.47745745805366,1.6169527158570771,3907.612,0.5154092953699181,-1.4751752405211036,-0.7513069634953043,1,0.20863518651372762,1,0.34352289593533175,0.7420662971948462,-0.04022672178168073,0.16885053625132712,0.44949987992913676,0.28406094879133686,Semi-presidential democracy,1,0.2485,0.0535,French,Civil,5,0.12210900000000001,1,0.04,4,0.47300000000000003,0,0,-0.3462452429070089,-0.3458938195606255,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,66,327,0.2018348623853211,36.1085647794782,-0.8986062634613566,16.6666666666665,0,0.015428090919254378,-0.016701418884211068,TRUE,FALSE,FALSE,TRUE,TRUE
482,2003,2003-01-01,12,0,0,3,0,0,9,Systematic,No Allegations,No Allegations,Widespread,Systematic,0,1.58395228273051,-5.397485218558765,397.81153932601313,-7.156950172820377,3981.665,0.4599231683996616,-1.5018864627319415,-0.7380113484782864,1,0.20863518651372762,0,0.3347772723031114,0.7420662971948462,0.30552563557668544,0.16885053625132712,0.44949987992913676,0.28406094879133686,Military dictatorship,0,0.2184,0.0515,French,Civil,5,0.12210900000000001,1,0.04,4,0.47300000000000003,0,0,-0.3462452429070089,-0.3458938195606255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,327,0.19571865443425077,36.2312260023474,-0.8933897576309094,15,0,0.023174704725212932,-0.0028401672357411,TRUE,FALSE,FALSE,TRUE,TRUE
482,2004,2004-01-01,0,0,0,0,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,1.6789083883067601,5.994884227986916,414.0304520864328,4.077034262982496,4055.036,0.5181438133588663,-1.4738588336707663,-0.7250798480883907,0,0,0,0.32051729726546907,0.6213002399028547,0.30552563557668544,0.16885053625132712,0.44949987992913676,0.28406094879133686,Military dictatorship,0,0.2001,0.052,French,Civil,5,0.12210900000000001,0,0,5,0.513,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,66,327,0.2018348623853211,33.2439549188203,-1.025751368397586,NA,0,0.03092131853117148,0.01657117265441845,FALSE,FALSE,FALSE,FALSE,FALSE
482,2005,2005-01-01,0,0,0,0,0,0,0,No Allegations,No Allegations,No Allegations,No Allegations,No Allegations,0,1.69415641082443,0.9082105148719936,410.4150552760186,-0.8732200233569789,4127.91,0.5271849242133296,-1.4695064102047017,-0.7124655053040981,0,0.18047836091150485,1,0.33072162785104564,0.5099047783873617,0.30552563557668544,0.16885053625132712,0.44949987992913676,0.28406094879133686,Military dictatorship,0,0.1911,0.0524,French,Civil,5,0.12210900000000001,0,0,5,0.513,0,0,-1.2824605270724903,-1.125166231731495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,64,324,0.19753086419753085,35.0709368656226,-0.9434567035688889,NA,0,0.038667932337130034,0.041532600786267575,FALSE,FALSE,FALSE,FALSE,FALSE
483,1995,1995-01-01,17,1,8,4,0,0,4,Routinely,Routinely,Routinely,No Allegations,No Allegations,0,3.39365660904142,1.2365493168649242,484.7580876717316,-2.0690471018748666,7000.722,1.2219079858069686,-1.1350642156148933,-0.3383607688246236,0,0,0,0.1531734859838175,0.17674394678450264,0.029958539825571145,0.389488905659087,-1.5661552712411433,-2.1423328446322225,Military dictatorship,0,0.0184,0.0135,French,Civil,6,0.07955,1,0.14,5,0.32,0,0,-0.3462452429070089,0.33271895692264564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,64,323,0.19814241486068113,55.6965565726313,-0.23195859974444738,16,NA,-0.03879820572245547,0.041672290343807275,FALSE,FALSE,FALSE,FALSE,FALSE
483,1996,1996-01-01,24,4,9,5,0,0,6,Widespread,No Allegations,No Allegations,Widespread,No Allegations,0,3.46880821953809,2.21447303467447,479.04212510610773,-1.1791371224103382,7241.134,1.2438110823827386,-1.1245199857021722,-0.31444848638929096,0,0.14586684149590243,1,0.1531734859838175,0.09392696798959062,0.029958539825571145,0.389488905659087,-1.5661552712411433,-2.1423328446322225,Military dictatorship,0,0.0187,0.0132,French,Civil,6,0.07955,1,0.14,5,0.32,0,0,-0.3462452429070089,0.33271895692264564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,64,325,0.19692307692307692,46.6100331929446,-0.5059199278701848,19.5,NA,-0.031051591916496923,0.01668292430045021,TRUE,FALSE,FALSE,TRUE,FALSE
483,1997,1997-01-01,11,1,5,0,0,0,5,Widespread,Systematic,Systematic,No Allegations,No Allegations,0,3.66491355729045,5.653392327883536,489.0952614947037,2.0985913057999275,7493.251,1.2988047490551264,-1.098045835659904,-0.29021015435579794,1,0.15205035118786245,1,0.1531734859838175,0.09392696798959062,0.029958539825571145,0.389488905659087,-1.5661552712411433,-2.1423328446322225,Military dictatorship,0,0.0189,0.0127,French,Civil,6,0.07955,1,0.14,5,0.32,0,0,-0.3462452429070089,0.33271895692264564,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,2,1,0,1,0,0,1,62,328,0.18902439024390244,49.313101141288,-0.41920420750171056,23,NA,-0.02330497811053837,-0.002756353501217277,TRUE,TRUE,TRUE,FALSE,FALSE
483,1998,1998-01-01,4,1,2,0,0,0,1,"Allegation, No LoT",No Allegations,No Allegations,No Allegations,No Allegations,0,3.91968295198766,6.951579913540072,505.16208534213706,3.2850090999312047,7759.258,1.3660107709364557,-1.0656926136492757,-0.26550508731751155,1,0.15205035118786245,1,0.1531734859838175,0.09392696798959062,0.029958539825571145,0.389488905659087,-1.5661552712411433,-2.1423328446322225,Military dictatorship,0,0.0192,0.0127,French,Civil,6,0.07955,1,0.14,5,0.32,0,0,-0.3462452429070089,0.33271895692264564,1,0,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,63,337,0.18694362017804153,48.0589828951249,-0.45882993754631607,23.5,NA,-0.01555836430457982,-0.01664554306119519,FALSE,FALSE,FALSE,FALSE,FALSE
483,1999,1999-01-01,1,0,1,0,0,0,0,Routinely,"Allegation, No LoT","Allegation, No LoT",No Allegations,No Allegations,0,3.8929173884326302,-0.6828502172977314,484.08255871010584,-4.172824375319941,8041.846,1.359158847861837,-1.0689911542000663,-0.24017114275192866,1,0.15205035118786245,1,0.1531734859838175,0.09392696798959062,0.029958539825571145,0.389488905659087,-1.5661552712411433,-2.1423328446322225,Military dictatorship,0,0.02,0.0131,French,Civil,6,0.07955,1,0.14,5,0.32,0,0,-0.3462452429070089,0.33271895692264564,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,77,1,0,1,0,0,0,63,330,0.19090909090909092,50.5078677642823,-0.3823801805243301,24,NA,-0.007811750498621271,-0.02498464437948353,FALSE,FALSE,FALSE,FALSE,FALSE
483,2000,2000-01-01,4,0,3,0,0,0,1,Routinely,No Allegations,"Allegation, No LoT",Several,No Allegations,0,3.8586721328303497,-0.8796810254447243,462.5285997774005,-4.452537804736943,8342.559,1.3503231172539751,-1.0732447068725788,-0.2141719104562282,1,0.15205035118786245,1,0.1531734859838175,0.09392696798959062,0.029958539825571145,0.389488905659087,-1.5661552712411433,-2.1423328446322225,Military dictatorship,0,0.0207,0.0136,French,Civil,6,0.07955,1,0.14,5,0.32,0,0,-0.3462452429070089,0.33271895692264564,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,64,330,0.19393939393939394,51.5711720135652,-0.3503332882343632,24,NA,-6.513669266272089e-5,-0.027773657456082283,FALSE,FALSE,FALSE,FALSE,FALSE
483,2001,2001-01-01,9,0,6,1,0,0,2,Routinely,No Allegations,No Allegations,No Allegations,No Allegations,1,4.30852132594343,11.658134654293988,497.3468033916414,7.527794741989526,8663.012,1.460594765422798,-1.0201595366034104,-0.1874778426140732,1,0.1208962642430135,1,0.1531734859838175,0.09392696798959062,0.029958539825571145,0.389488905659087,-1.5661552712411433,-2.1423328446322225,Military dictatorship,0,0.0217,0.0139,French,Civil,6,0.07955,1,0.14,5,0.32,0,0,-0.3462452429070089,0.33271895692264564,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,63,323,0.19504643962848298,64.3219080406854,-0.010482258503551863,22.6666666666665,NA,0.007681477113295828,-0.025012582290991466,FALSE,FALSE,FALSE,FALSE,FALSE
